Grid demand trends

From www.emi.ea.govt.nz provided by the Electricity Authority (New Zealand)
Run at: 20200604110922

Parameters
Date range,01 Jan 2010 - 03 Jun 2020
Region type,New Zealand
Time scale,Day
Show,Final pricing demand

Period start,Period end,Trading period,Region ID,Region,Demand (GWh)
10/03/2011,10/03/2011,N/A,NZ,New Zealand,107.247
11/03/2011,11/03/2011,N/A,NZ,New Zealand,109.584
12/03/2011,12/03/2011,N/A,NZ,New Zealand,97.922
13/03/2011,13/03/2011,N/A,NZ,New Zealand,95.860
14/03/2011,14/03/2011,N/A,NZ,New Zealand,111.705
15/03/2011,15/03/2011,N/A,NZ,New Zealand,112.203
16/03/2011,16/03/2011,N/A,NZ,New Zealand,109.761
17/03/2011,17/03/2011,N/A,NZ,New Zealand,109.769
18/03/2011,18/03/2011,N/A,NZ,New Zealand,108.451
19/03/2011,19/03/2011,N/A,NZ,New Zealand,97.548
20/03/2011,20/03/2011,N/A,NZ,New Zealand,94.312
21/03/2011,21/03/2011,N/A,NZ,New Zealand,108.687
22/03/2011,22/03/2011,N/A,NZ,New Zealand,111.882
23/03/2011,23/03/2011,N/A,NZ,New Zealand,112.348
24/03/2011,24/03/2011,N/A,NZ,New Zealand,110.009
25/03/2011,25/03/2011,N/A,NZ,New Zealand,107.238
26/03/2011,26/03/2011,N/A,NZ,New Zealand,98.660
27/03/2011,27/03/2011,N/A,NZ,New Zealand,98.899
28/03/2011,28/03/2011,N/A,NZ,New Zealand,107.224
29/03/2011,29/03/2011,N/A,NZ,New Zealand,107.924
30/03/2011,30/03/2011,N/A,NZ,New Zealand,107.011
31/03/2011,31/03/2011,N/A,NZ,New Zealand,108.735
01/04/2011,01/04/2011,N/A,NZ,New Zealand,109.967
02/04/2011,02/04/2011,N/A,NZ,New Zealand,98.365
03/04/2011,03/04/2011,N/A,NZ,New Zealand,102.167
04/04/2011,04/04/2011,N/A,NZ,New Zealand,110.900
05/04/2011,05/04/2011,N/A,NZ,New Zealand,112.533
06/04/2011,06/04/2011,N/A,NZ,New Zealand,111.394
07/04/2011,07/04/2011,N/A,NZ,New Zealand,114.075
08/04/2011,08/04/2011,N/A,NZ,New Zealand,110.831
09/04/2011,09/04/2011,N/A,NZ,New Zealand,98.433
10/04/2011,10/04/2011,N/A,NZ,New Zealand,100.118
11/04/2011,11/04/2011,N/A,NZ,New Zealand,112.590
12/04/2011,12/04/2011,N/A,NZ,New Zealand,109.382
13/04/2011,13/04/2011,N/A,NZ,New Zealand,112.628
14/04/2011,14/04/2011,N/A,NZ,New Zealand,115.081
15/04/2011,15/04/2011,N/A,NZ,New Zealand,111.587
16/04/2011,16/04/2011,N/A,NZ,New Zealand,102.359
17/04/2011,17/04/2011,N/A,NZ,New Zealand,101.902
18/04/2011,18/04/2011,N/A,NZ,New Zealand,116.176
19/04/2011,19/04/2011,N/A,NZ,New Zealand,115.464
20/04/2011,20/04/2011,N/A,NZ,New Zealand,114.886
21/04/2011,21/04/2011,N/A,NZ,New Zealand,110.208
22/04/2011,22/04/2011,N/A,NZ,New Zealand,97.972
23/04/2011,23/04/2011,N/A,NZ,New Zealand,97.491
24/04/2011,24/04/2011,N/A,NZ,New Zealand,95.251
25/04/2011,25/04/2011,N/A,NZ,New Zealand,101.239
26/04/2011,26/04/2011,N/A,NZ,New Zealand,117.420
27/04/2011,27/04/2011,N/A,NZ,New Zealand,119.368
28/04/2011,28/04/2011,N/A,NZ,New Zealand,119.908
29/04/2011,29/04/2011,N/A,NZ,New Zealand,116.131
30/04/2011,30/04/2011,N/A,NZ,New Zealand,105.528
01/05/2011,01/05/2011,N/A,NZ,New Zealand,103.165
02/05/2011,02/05/2011,N/A,NZ,New Zealand,113.829
03/05/2011,03/05/2011,N/A,NZ,New Zealand,113.247
04/05/2011,04/05/2011,N/A,NZ,New Zealand,114.892
05/05/2011,05/05/2011,N/A,NZ,New Zealand,112.173
06/05/2011,06/05/2011,N/A,NZ,New Zealand,112.733
07/05/2011,07/05/2011,N/A,NZ,New Zealand,104.447
08/05/2011,08/05/2011,N/A,NZ,New Zealand,101.520
09/05/2011,09/05/2011,N/A,NZ,New Zealand,111.763
10/05/2011,10/05/2011,N/A,NZ,New Zealand,112.729
11/05/2011,11/05/2011,N/A,NZ,New Zealand,115.402
12/05/2011,12/05/2011,N/A,NZ,New Zealand,113.328
13/05/2011,13/05/2011,N/A,NZ,New Zealand,112.596
14/05/2011,14/05/2011,N/A,NZ,New Zealand,103.632
15/05/2011,15/05/2011,N/A,NZ,New Zealand,104.317
16/05/2011,16/05/2011,N/A,NZ,New Zealand,116.396
17/05/2011,17/05/2011,N/A,NZ,New Zealand,115.064
18/05/2011,18/05/2011,N/A,NZ,New Zealand,117.367
19/05/2011,19/05/2011,N/A,NZ,New Zealand,116.809
20/05/2011,20/05/2011,N/A,NZ,New Zealand,115.223
21/05/2011,21/05/2011,N/A,NZ,New Zealand,103.061
22/05/2011,22/05/2011,N/A,NZ,New Zealand,101.278
23/05/2011,23/05/2011,N/A,NZ,New Zealand,115.830
24/05/2011,24/05/2011,N/A,NZ,New Zealand,117.063
25/05/2011,25/05/2011,N/A,NZ,New Zealand,115.515
26/05/2011,26/05/2011,N/A,NZ,New Zealand,116.402
27/05/2011,27/05/2011,N/A,NZ,New Zealand,112.924
28/05/2011,28/05/2011,N/A,NZ,New Zealand,105.153
29/05/2011,29/05/2011,N/A,NZ,New Zealand,105.727
30/05/2011,30/05/2011,N/A,NZ,New Zealand,118.830
31/05/2011,31/05/2011,N/A,NZ,New Zealand,118.846
01/06/2011,01/06/2011,N/A,NZ,New Zealand,117.927
02/06/2011,02/06/2011,N/A,NZ,New Zealand,118.334
03/06/2011,03/06/2011,N/A,NZ,New Zealand,119.697
04/06/2011,04/06/2011,N/A,NZ,New Zealand,106.939
05/06/2011,05/06/2011,N/A,NZ,New Zealand,99.502
06/06/2011,06/06/2011,N/A,NZ,New Zealand,101.294
07/06/2011,07/06/2011,N/A,NZ,New Zealand,115.198
08/06/2011,08/06/2011,N/A,NZ,New Zealand,116.209
09/06/2011,09/06/2011,N/A,NZ,New Zealand,119.776
10/06/2011,10/06/2011,N/A,NZ,New Zealand,120.967
11/06/2011,11/06/2011,N/A,NZ,New Zealand,110.404
12/06/2011,12/06/2011,N/A,NZ,New Zealand,106.968
13/06/2011,13/06/2011,N/A,NZ,New Zealand,118.607
14/06/2011,14/06/2011,N/A,NZ,New Zealand,119.366
15/06/2011,15/06/2011,N/A,NZ,New Zealand,120.663
16/06/2011,16/06/2011,N/A,NZ,New Zealand,119.108
17/06/2011,17/06/2011,N/A,NZ,New Zealand,122.028
18/06/2011,18/06/2011,N/A,NZ,New Zealand,110.628
19/06/2011,19/06/2011,N/A,NZ,New Zealand,108.300
20/06/2011,20/06/2011,N/A,NZ,New Zealand,120.857
21/06/2011,21/06/2011,N/A,NZ,New Zealand,117.735
22/06/2011,22/06/2011,N/A,NZ,New Zealand,120.996
23/06/2011,23/06/2011,N/A,NZ,New Zealand,121.919
24/06/2011,24/06/2011,N/A,NZ,New Zealand,120.090
25/06/2011,25/06/2011,N/A,NZ,New Zealand,107.953
26/06/2011,26/06/2011,N/A,NZ,New Zealand,110.361
27/06/2011,27/06/2011,N/A,NZ,New Zealand,124.353
28/06/2011,28/06/2011,N/A,NZ,New Zealand,126.297
29/06/2011,29/06/2011,N/A,NZ,New Zealand,130.923
30/06/2011,30/06/2011,N/A,NZ,New Zealand,128.008
01/07/2011,01/07/2011,N/A,NZ,New Zealand,125.296
02/07/2011,02/07/2011,N/A,NZ,New Zealand,115.027
03/07/2011,03/07/2011,N/A,NZ,New Zealand,115.537
04/07/2011,04/07/2011,N/A,NZ,New Zealand,128.666
05/07/2011,05/07/2011,N/A,NZ,New Zealand,126.334
06/07/2011,06/07/2011,N/A,NZ,New Zealand,127.674
07/07/2011,07/07/2011,N/A,NZ,New Zealand,128.018
08/07/2011,08/07/2011,N/A,NZ,New Zealand,126.238
09/07/2011,09/07/2011,N/A,NZ,New Zealand,115.868
10/07/2011,10/07/2011,N/A,NZ,New Zealand,112.063
11/07/2011,11/07/2011,N/A,NZ,New Zealand,123.795
12/07/2011,12/07/2011,N/A,NZ,New Zealand,127.783
13/07/2011,13/07/2011,N/A,NZ,New Zealand,126.456
14/07/2011,14/07/2011,N/A,NZ,New Zealand,128.337
15/07/2011,15/07/2011,N/A,NZ,New Zealand,126.272
16/07/2011,16/07/2011,N/A,NZ,New Zealand,115.120
17/07/2011,17/07/2011,N/A,NZ,New Zealand,109.322
18/07/2011,18/07/2011,N/A,NZ,New Zealand,123.347
19/07/2011,19/07/2011,N/A,NZ,New Zealand,123.467
20/07/2011,20/07/2011,N/A,NZ,New Zealand,122.299
21/07/2011,21/07/2011,N/A,NZ,New Zealand,128.823
22/07/2011,22/07/2011,N/A,NZ,New Zealand,127.290
23/07/2011,23/07/2011,N/A,NZ,New Zealand,115.667
24/07/2011,24/07/2011,N/A,NZ,New Zealand,116.422
25/07/2011,25/07/2011,N/A,NZ,New Zealand,133.671
26/07/2011,26/07/2011,N/A,NZ,New Zealand,133.373
27/07/2011,27/07/2011,N/A,NZ,New Zealand,131.506
28/07/2011,28/07/2011,N/A,NZ,New Zealand,125.041
29/07/2011,29/07/2011,N/A,NZ,New Zealand,124.788
30/07/2011,30/07/2011,N/A,NZ,New Zealand,113.460
31/07/2011,31/07/2011,N/A,NZ,New Zealand,112.899
01/08/2011,01/08/2011,N/A,NZ,New Zealand,127.387
02/08/2011,02/08/2011,N/A,NZ,New Zealand,125.554
03/08/2011,03/08/2011,N/A,NZ,New Zealand,125.693
04/08/2011,04/08/2011,N/A,NZ,New Zealand,125.194
05/08/2011,05/08/2011,N/A,NZ,New Zealand,123.537
06/08/2011,06/08/2011,N/A,NZ,New Zealand,118.519
07/08/2011,07/08/2011,N/A,NZ,New Zealand,114.529
08/08/2011,08/08/2011,N/A,NZ,New Zealand,127.030
09/08/2011,09/08/2011,N/A,NZ,New Zealand,124.490
10/08/2011,10/08/2011,N/A,NZ,New Zealand,125.302
11/08/2011,11/08/2011,N/A,NZ,New Zealand,125.053
12/08/2011,12/08/2011,N/A,NZ,New Zealand,122.596
13/08/2011,13/08/2011,N/A,NZ,New Zealand,111.947
14/08/2011,14/08/2011,N/A,NZ,New Zealand,115.582
15/08/2011,15/08/2011,N/A,NZ,New Zealand,136.621
16/08/2011,16/08/2011,N/A,NZ,New Zealand,138.278
17/08/2011,17/08/2011,N/A,NZ,New Zealand,138.737
18/08/2011,18/08/2011,N/A,NZ,New Zealand,136.649
19/08/2011,19/08/2011,N/A,NZ,New Zealand,133.220
20/08/2011,20/08/2011,N/A,NZ,New Zealand,118.248
21/08/2011,21/08/2011,N/A,NZ,New Zealand,114.861
22/08/2011,22/08/2011,N/A,NZ,New Zealand,125.648
23/08/2011,23/08/2011,N/A,NZ,New Zealand,123.786
24/08/2011,24/08/2011,N/A,NZ,New Zealand,125.499
25/08/2011,25/08/2011,N/A,NZ,New Zealand,123.452
26/08/2011,26/08/2011,N/A,NZ,New Zealand,122.344
27/08/2011,27/08/2011,N/A,NZ,New Zealand,109.368
28/08/2011,28/08/2011,N/A,NZ,New Zealand,106.523
29/08/2011,29/08/2011,N/A,NZ,New Zealand,119.622
30/08/2011,30/08/2011,N/A,NZ,New Zealand,119.131
31/08/2011,31/08/2011,N/A,NZ,New Zealand,120.492
01/09/2011,01/09/2011,N/A,NZ,New Zealand,123.151
02/09/2011,02/09/2011,N/A,NZ,New Zealand,122.793
03/09/2011,03/09/2011,N/A,NZ,New Zealand,113.344
04/09/2011,04/09/2011,N/A,NZ,New Zealand,107.625
05/09/2011,05/09/2011,N/A,NZ,New Zealand,119.460
06/09/2011,06/09/2011,N/A,NZ,New Zealand,123.547
07/09/2011,07/09/2011,N/A,NZ,New Zealand,122.173
08/09/2011,08/09/2011,N/A,NZ,New Zealand,124.038
09/09/2011,09/09/2011,N/A,NZ,New Zealand,119.252
10/09/2011,10/09/2011,N/A,NZ,New Zealand,108.419
11/09/2011,11/09/2011,N/A,NZ,New Zealand,108.555
12/09/2011,12/09/2011,N/A,NZ,New Zealand,120.050
13/09/2011,13/09/2011,N/A,NZ,New Zealand,122.860
14/09/2011,14/09/2011,N/A,NZ,New Zealand,122.097
15/09/2011,15/09/2011,N/A,NZ,New Zealand,123.820
16/09/2011,16/09/2011,N/A,NZ,New Zealand,120.600
17/09/2011,17/09/2011,N/A,NZ,New Zealand,108.170
18/09/2011,18/09/2011,N/A,NZ,New Zealand,106.405
19/09/2011,19/09/2011,N/A,NZ,New Zealand,123.444
20/09/2011,20/09/2011,N/A,NZ,New Zealand,121.779
21/09/2011,21/09/2011,N/A,NZ,New Zealand,119.582
22/09/2011,22/09/2011,N/A,NZ,New Zealand,119.375
23/09/2011,23/09/2011,N/A,NZ,New Zealand,114.841
24/09/2011,24/09/2011,N/A,NZ,New Zealand,109.442
25/09/2011,25/09/2011,N/A,NZ,New Zealand,104.112
26/09/2011,26/09/2011,N/A,NZ,New Zealand,118.903
27/09/2011,27/09/2011,N/A,NZ,New Zealand,121.420
28/09/2011,28/09/2011,N/A,NZ,New Zealand,117.540
29/09/2011,29/09/2011,N/A,NZ,New Zealand,114.229
30/09/2011,30/09/2011,N/A,NZ,New Zealand,111.420
01/10/2011,01/10/2011,N/A,NZ,New Zealand,103.146
02/10/2011,02/10/2011,N/A,NZ,New Zealand,102.771
03/10/2011,03/10/2011,N/A,NZ,New Zealand,115.276
04/10/2011,04/10/2011,N/A,NZ,New Zealand,118.084
05/10/2011,05/10/2011,N/A,NZ,New Zealand,119.605
06/10/2011,06/10/2011,N/A,NZ,New Zealand,117.101
07/10/2011,07/10/2011,N/A,NZ,New Zealand,111.481
08/10/2011,08/10/2011,N/A,NZ,New Zealand,107.072
09/10/2011,09/10/2011,N/A,NZ,New Zealand,102.759
10/10/2011,10/10/2011,N/A,NZ,New Zealand,114.104
11/10/2011,11/10/2011,N/A,NZ,New Zealand,115.190
12/10/2011,12/10/2011,N/A,NZ,New Zealand,112.854
13/10/2011,13/10/2011,N/A,NZ,New Zealand,113.468
14/10/2011,14/10/2011,N/A,NZ,New Zealand,112.743
15/10/2011,15/10/2011,N/A,NZ,New Zealand,103.272
16/10/2011,16/10/2011,N/A,NZ,New Zealand,99.105
17/10/2011,17/10/2011,N/A,NZ,New Zealand,114.008
18/10/2011,18/10/2011,N/A,NZ,New Zealand,114.256
19/10/2011,19/10/2011,N/A,NZ,New Zealand,116.441
20/10/2011,20/10/2011,N/A,NZ,New Zealand,112.321
21/10/2011,21/10/2011,N/A,NZ,New Zealand,110.816
22/10/2011,22/10/2011,N/A,NZ,New Zealand,98.669
23/10/2011,23/10/2011,N/A,NZ,New Zealand,95.041
24/10/2011,24/10/2011,N/A,NZ,New Zealand,99.281
25/10/2011,25/10/2011,N/A,NZ,New Zealand,111.338
26/10/2011,26/10/2011,N/A,NZ,New Zealand,112.553
27/10/2011,27/10/2011,N/A,NZ,New Zealand,112.892
28/10/2011,28/10/2011,N/A,NZ,New Zealand,108.019
29/10/2011,29/10/2011,N/A,NZ,New Zealand,97.324
30/10/2011,30/10/2011,N/A,NZ,New Zealand,95.316
31/10/2011,31/10/2011,N/A,NZ,New Zealand,106.965
01/11/2011,01/11/2011,N/A,NZ,New Zealand,109.003
02/11/2011,02/11/2011,N/A,NZ,New Zealand,112.487
03/11/2011,03/11/2011,N/A,NZ,New Zealand,113.264
04/11/2011,04/11/2011,N/A,NZ,New Zealand,113.097
05/11/2011,05/11/2011,N/A,NZ,New Zealand,103.621
06/11/2011,06/11/2011,N/A,NZ,New Zealand,101.708
07/11/2011,07/11/2011,N/A,NZ,New Zealand,110.177
08/11/2011,08/11/2011,N/A,NZ,New Zealand,111.918
09/11/2011,09/11/2011,N/A,NZ,New Zealand,112.127
10/11/2011,10/11/2011,N/A,NZ,New Zealand,111.429
11/11/2011,11/11/2011,N/A,NZ,New Zealand,105.386
12/11/2011,12/11/2011,N/A,NZ,New Zealand,99.083
13/11/2011,13/11/2011,N/A,NZ,New Zealand,95.066
14/11/2011,14/11/2011,N/A,NZ,New Zealand,106.537
15/11/2011,15/11/2011,N/A,NZ,New Zealand,108.842
16/11/2011,16/11/2011,N/A,NZ,New Zealand,111.268
17/11/2011,17/11/2011,N/A,NZ,New Zealand,113.145
18/11/2011,18/11/2011,N/A,NZ,New Zealand,110.103
19/11/2011,19/11/2011,N/A,NZ,New Zealand,99.512
20/11/2011,20/11/2011,N/A,NZ,New Zealand,102.467
21/11/2011,21/11/2011,N/A,NZ,New Zealand,112.853
22/11/2011,22/11/2011,N/A,NZ,New Zealand,111.765
23/11/2011,23/11/2011,N/A,NZ,New Zealand,112.853
24/11/2011,24/11/2011,N/A,NZ,New Zealand,110.193
25/11/2011,25/11/2011,N/A,NZ,New Zealand,110.174
26/11/2011,26/11/2011,N/A,NZ,New Zealand,100.733
27/11/2011,27/11/2011,N/A,NZ,New Zealand,98.862
28/11/2011,28/11/2011,N/A,NZ,New Zealand,113.947
29/11/2011,29/11/2011,N/A,NZ,New Zealand,113.184
30/11/2011,30/11/2011,N/A,NZ,New Zealand,111.643
01/12/2011,01/12/2011,N/A,NZ,New Zealand,111.067
02/12/2011,02/12/2011,N/A,NZ,New Zealand,109.614
03/12/2011,03/12/2011,N/A,NZ,New Zealand,99.111
04/12/2011,04/12/2011,N/A,NZ,New Zealand,99.609
05/12/2011,05/12/2011,N/A,NZ,New Zealand,107.942
06/12/2011,06/12/2011,N/A,NZ,New Zealand,112.936
07/12/2011,07/12/2011,N/A,NZ,New Zealand,108.229
08/12/2011,08/12/2011,N/A,NZ,New Zealand,107.745
09/12/2011,09/12/2011,N/A,NZ,New Zealand,106.825
10/12/2011,10/12/2011,N/A,NZ,New Zealand,98.326
11/12/2011,11/12/2011,N/A,NZ,New Zealand,97.494
12/12/2011,12/12/2011,N/A,NZ,New Zealand,109.275
13/12/2011,13/12/2011,N/A,NZ,New Zealand,108.793
14/12/2011,14/12/2011,N/A,NZ,New Zealand,109.271
15/12/2011,15/12/2011,N/A,NZ,New Zealand,109.765
16/12/2011,16/12/2011,N/A,NZ,New Zealand,109.592
17/12/2011,17/12/2011,N/A,NZ,New Zealand,105.114
18/12/2011,18/12/2011,N/A,NZ,New Zealand,100.131
19/12/2011,19/12/2011,N/A,NZ,New Zealand,108.818
20/12/2011,20/12/2011,N/A,NZ,New Zealand,106.731
21/12/2011,21/12/2011,N/A,NZ,New Zealand,108.597
22/12/2011,22/12/2011,N/A,NZ,New Zealand,105.864
23/12/2011,23/12/2011,N/A,NZ,New Zealand,101.461
24/12/2011,24/12/2011,N/A,NZ,New Zealand,93.777
25/12/2011,25/12/2011,N/A,NZ,New Zealand,84.528
26/12/2011,26/12/2011,N/A,NZ,New Zealand,87.601
27/12/2011,27/12/2011,N/A,NZ,New Zealand,93.684
28/12/2011,28/12/2011,N/A,NZ,New Zealand,98.061
29/12/2011,29/12/2011,N/A,NZ,New Zealand,98.140
30/12/2011,30/12/2011,N/A,NZ,New Zealand,101.774
31/12/2011,31/12/2011,N/A,NZ,New Zealand,100.617
01/01/2012,01/01/2012,N/A,NZ,New Zealand,92.268
02/01/2012,02/01/2012,N/A,NZ,New Zealand,92.722
03/01/2012,03/01/2012,N/A,NZ,New Zealand,93.461
04/01/2012,04/01/2012,N/A,NZ,New Zealand,100.856
05/01/2012,05/01/2012,N/A,NZ,New Zealand,106.131
06/01/2012,06/01/2012,N/A,NZ,New Zealand,104.535
07/01/2012,07/01/2012,N/A,NZ,New Zealand,97.284
08/01/2012,08/01/2012,N/A,NZ,New Zealand,99.538
09/01/2012,09/01/2012,N/A,NZ,New Zealand,105.235
10/01/2012,10/01/2012,N/A,NZ,New Zealand,103.672
11/01/2012,11/01/2012,N/A,NZ,New Zealand,108.053
12/01/2012,12/01/2012,N/A,NZ,New Zealand,107.697
13/01/2012,13/01/2012,N/A,NZ,New Zealand,106.655
14/01/2012,14/01/2012,N/A,NZ,New Zealand,99.428
15/01/2012,15/01/2012,N/A,NZ,New Zealand,97.841
16/01/2012,16/01/2012,N/A,NZ,New Zealand,104.566
17/01/2012,17/01/2012,N/A,NZ,New Zealand,104.173
18/01/2012,18/01/2012,N/A,NZ,New Zealand,110.587
19/01/2012,19/01/2012,N/A,NZ,New Zealand,112.062
20/01/2012,20/01/2012,N/A,NZ,New Zealand,110.442
21/01/2012,21/01/2012,N/A,NZ,New Zealand,99.758
22/01/2012,22/01/2012,N/A,NZ,New Zealand,98.978
23/01/2012,23/01/2012,N/A,NZ,New Zealand,104.658
24/01/2012,24/01/2012,N/A,NZ,New Zealand,106.660
25/01/2012,25/01/2012,N/A,NZ,New Zealand,106.248
26/01/2012,26/01/2012,N/A,NZ,New Zealand,113.149
27/01/2012,27/01/2012,N/A,NZ,New Zealand,106.716
28/01/2012,28/01/2012,N/A,NZ,New Zealand,97.514
29/01/2012,29/01/2012,N/A,NZ,New Zealand,94.961
30/01/2012,30/01/2012,N/A,NZ,New Zealand,101.373
31/01/2012,31/01/2012,N/A,NZ,New Zealand,113.066
01/02/2012,01/02/2012,N/A,NZ,New Zealand,114.323
02/02/2012,02/02/2012,N/A,NZ,New Zealand,114.262
03/02/2012,03/02/2012,N/A,NZ,New Zealand,109.792
04/02/2012,04/02/2012,N/A,NZ,New Zealand,98.721
05/02/2012,05/02/2012,N/A,NZ,New Zealand,94.804
06/02/2012,06/02/2012,N/A,NZ,New Zealand,95.609
07/02/2012,07/02/2012,N/A,NZ,New Zealand,108.027
08/02/2012,08/02/2012,N/A,NZ,New Zealand,108.843
09/02/2012,09/02/2012,N/A,NZ,New Zealand,111.177
10/02/2012,10/02/2012,N/A,NZ,New Zealand,110.117
11/02/2012,11/02/2012,N/A,NZ,New Zealand,102.330
12/02/2012,12/02/2012,N/A,NZ,New Zealand,97.065
13/02/2012,13/02/2012,N/A,NZ,New Zealand,109.384
14/02/2012,14/02/2012,N/A,NZ,New Zealand,109.977
15/02/2012,15/02/2012,N/A,NZ,New Zealand,109.520
16/02/2012,16/02/2012,N/A,NZ,New Zealand,110.201
17/02/2012,17/02/2012,N/A,NZ,New Zealand,106.890
18/02/2012,18/02/2012,N/A,NZ,New Zealand,99.390
19/02/2012,19/02/2012,N/A,NZ,New Zealand,97.316
20/02/2012,20/02/2012,N/A,NZ,New Zealand,107.373
21/02/2012,21/02/2012,N/A,NZ,New Zealand,109.198
22/02/2012,22/02/2012,N/A,NZ,New Zealand,108.909
23/02/2012,23/02/2012,N/A,NZ,New Zealand,111.642
24/02/2012,24/02/2012,N/A,NZ,New Zealand,108.992
25/02/2012,25/02/2012,N/A,NZ,New Zealand,93.655
26/02/2012,26/02/2012,N/A,NZ,New Zealand,91.936
27/02/2012,27/02/2012,N/A,NZ,New Zealand,104.588
28/02/2012,28/02/2012,N/A,NZ,New Zealand,106.208
29/02/2012,29/02/2012,N/A,NZ,New Zealand,106.403
01/03/2012,01/03/2012,N/A,NZ,New Zealand,108.943
02/03/2012,02/03/2012,N/A,NZ,New Zealand,105.851
03/03/2012,03/03/2012,N/A,NZ,New Zealand,99.675
04/03/2012,04/03/2012,N/A,NZ,New Zealand,95.357
05/03/2012,05/03/2012,N/A,NZ,New Zealand,104.910
06/03/2012,06/03/2012,N/A,NZ,New Zealand,107.666
07/03/2012,07/03/2012,N/A,NZ,New Zealand,108.341
08/03/2012,08/03/2012,N/A,NZ,New Zealand,111.987
09/03/2012,09/03/2012,N/A,NZ,New Zealand,108.681
10/03/2012,10/03/2012,N/A,NZ,New Zealand,95.143
11/03/2012,11/03/2012,N/A,NZ,New Zealand,93.776
12/03/2012,12/03/2012,N/A,NZ,New Zealand,103.604
13/03/2012,13/03/2012,N/A,NZ,New Zealand,107.090
14/03/2012,14/03/2012,N/A,NZ,New Zealand,106.942
15/03/2012,15/03/2012,N/A,NZ,New Zealand,108.507
16/03/2012,16/03/2012,N/A,NZ,New Zealand,104.102
17/03/2012,17/03/2012,N/A,NZ,New Zealand,94.966
18/03/2012,18/03/2012,N/A,NZ,New Zealand,96.379
19/03/2012,19/03/2012,N/A,NZ,New Zealand,110.089
20/03/2012,20/03/2012,N/A,NZ,New Zealand,113.718
21/03/2012,21/03/2012,N/A,NZ,New Zealand,112.065
22/03/2012,22/03/2012,N/A,NZ,New Zealand,110.216
23/03/2012,23/03/2012,N/A,NZ,New Zealand,108.067
24/03/2012,24/03/2012,N/A,NZ,New Zealand,97.772
25/03/2012,25/03/2012,N/A,NZ,New Zealand,97.015
26/03/2012,26/03/2012,N/A,NZ,New Zealand,106.280
27/03/2012,27/03/2012,N/A,NZ,New Zealand,110.354
28/03/2012,28/03/2012,N/A,NZ,New Zealand,109.965
29/03/2012,29/03/2012,N/A,NZ,New Zealand,108.997
30/03/2012,30/03/2012,N/A,NZ,New Zealand,107.549
31/03/2012,31/03/2012,N/A,NZ,New Zealand,96.976
01/04/2012,01/04/2012,N/A,NZ,New Zealand,99.201
02/04/2012,02/04/2012,N/A,NZ,New Zealand,109.272
03/04/2012,03/04/2012,N/A,NZ,New Zealand,111.717
04/04/2012,04/04/2012,N/A,NZ,New Zealand,114.259
05/04/2012,05/04/2012,N/A,NZ,New Zealand,110.102
06/04/2012,06/04/2012,N/A,NZ,New Zealand,93.806
07/04/2012,07/04/2012,N/A,NZ,New Zealand,94.431
08/04/2012,08/04/2012,N/A,NZ,New Zealand,91.325
09/04/2012,09/04/2012,N/A,NZ,New Zealand,94.797
10/04/2012,10/04/2012,N/A,NZ,New Zealand,110.261
11/04/2012,11/04/2012,N/A,NZ,New Zealand,112.135
12/04/2012,12/04/2012,N/A,NZ,New Zealand,112.009
13/04/2012,13/04/2012,N/A,NZ,New Zealand,108.253
14/04/2012,14/04/2012,N/A,NZ,New Zealand,98.725
15/04/2012,15/04/2012,N/A,NZ,New Zealand,97.153
16/04/2012,16/04/2012,N/A,NZ,New Zealand,107.599
17/04/2012,17/04/2012,N/A,NZ,New Zealand,109.399
18/04/2012,18/04/2012,N/A,NZ,New Zealand,110.242
19/04/2012,19/04/2012,N/A,NZ,New Zealand,111.202
20/04/2012,20/04/2012,N/A,NZ,New Zealand,107.463
21/04/2012,21/04/2012,N/A,NZ,New Zealand,99.718
22/04/2012,22/04/2012,N/A,NZ,New Zealand,96.915
23/04/2012,23/04/2012,N/A,NZ,New Zealand,111.808
24/04/2012,24/04/2012,N/A,NZ,New Zealand,113.260
25/04/2012,25/04/2012,N/A,NZ,New Zealand,102.297
26/04/2012,26/04/2012,N/A,NZ,New Zealand,109.815
27/04/2012,27/04/2012,N/A,NZ,New Zealand,111.026
28/04/2012,28/04/2012,N/A,NZ,New Zealand,100.480
29/04/2012,29/04/2012,N/A,NZ,New Zealand,102.157
30/04/2012,30/04/2012,N/A,NZ,New Zealand,113.249
01/05/2012,01/05/2012,N/A,NZ,New Zealand,116.772
02/05/2012,02/05/2012,N/A,NZ,New Zealand,118.378
03/05/2012,03/05/2012,N/A,NZ,New Zealand,116.382
04/05/2012,04/05/2012,N/A,NZ,New Zealand,113.968
05/05/2012,05/05/2012,N/A,NZ,New Zealand,103.301
06/05/2012,06/05/2012,N/A,NZ,New Zealand,101.887
07/05/2012,07/05/2012,N/A,NZ,New Zealand,112.799
08/05/2012,08/05/2012,N/A,NZ,New Zealand,114.709
09/05/2012,09/05/2012,N/A,NZ,New Zealand,116.450
10/05/2012,10/05/2012,N/A,NZ,New Zealand,115.337
11/05/2012,11/05/2012,N/A,NZ,New Zealand,112.174
12/05/2012,12/05/2012,N/A,NZ,New Zealand,103.908
13/05/2012,13/05/2012,N/A,NZ,New Zealand,102.137
14/05/2012,14/05/2012,N/A,NZ,New Zealand,114.548
15/05/2012,15/05/2012,N/A,NZ,New Zealand,115.464
